Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
41,Corperland,https://t.co/mDKaXDaD8i,corperland,,Tue Jun 04 19:08:59 +0000 2024,163,139,124,962,"LIST OF COMPANIES THAT ACCEPT NYSC CORPERS FOR (PPA) -PORT HARCOURT.

Shell - N100k above
BOI - N50k
Nestlé - N60k
Navy Hospital - N80k
Notore Chemical - N75K
NLNG - N100k above
Baker Hughes - N85k
Intels - N50k
Rivers State Internal Revenue Service
(RSIRS) - N40k
Nigerian",Fri Jul 25 12:21:33 +0000 2025,4,5,en,428,True,False,0,4,,[],,428,4,False,False,124,962,[],"LIST OF COMPANIES THAT ACCEPT NYSC CORPERS FOR (PPA) -PORT HARCOURT.

Shell - N100k above
BOI - N50k
Nestlé - N60k
Navy Hospital - N80k
Notore Chemical - N75K
NLNG - N100k above
Baker Hughes - N85k
Intels - N50k
Rivers State Internal Revenue Service
(RSIRS) - N40k
Nigerian Maritime Administration and Safety Agency (NIMASA) - N40k

Amaiden Energy Nigeria - N80k Lonadek Global Services - N70k Cakasa Nigeria Company - N90k
NetcoDietsman - N100k
Karbak Ventures Limited - N80k Frazimex Engineering Ltd - N85k Oildata Energy Services - N90k Prodeco Global Resources - N75k Batemann Engineering- N80k 
Sahara Group (PH Office) - N100k
CWAY - 30/50k and above
DANGOTE CEMENT - 40k and above
LAFARGE - 30/50k and above
NESTLE - 50k and above

Rivers State Ministry of Health - N30k Rivers State Ministry of Education - N20k
Ignite (Tech company) - N60k
Rivers State ICT Department - N35k University of Port Harcourt Teaching
Hospital (UPTH) - N15k
Rivers State College of Health - N20k
Rivers State University - N15k
Nigeria Agip Oil Company (NAOC) - N80k Federal Airport Authority of Nigeria (FAAN) -N30k
Nigerian Ports Authority (NPA) - N50k"
42,MCAN Oyo State Chapter,,mcanoyosc,"Iman Centre, Iwo Road, Ibadan",Sat Mar 25 07:05:30 +0000 2023,107,13,136,206,"MCAN – Muslim Corpers’ Association of Nigeria, Ibadan South West 
Presents: In Honour of B2 Passing Out Corps Members
Topic: How to Tailor Your CV to a Respective Job Role
Speaker: Faridat Ojulari (Pharmacist &amp; Copywriter)
Date: Sunday, 27th July 2025
Time: 5:00 PM – 6:30 PM https://t.co/on1imYfDRY",Thu Jul 24 07:19:52 +0000 2025,1,5,en,137,False,False,0,1,,[],False,137,1,False,False,136,206,[<Photo id=1948281963825020929>],"MCAN – Muslim Corpers’ Association of Nigeria, Ibadan South West 
Presents: In Honour of B2 Passing Out Corps Members
Topic: How to Tailor Your CV to a Respective Job Role
Speaker: Faridat Ojulari (Pharmacist &amp; Copywriter)
Date: Sunday, 27th July 2025
Time: 5:00 PM – 6:30 PM https://t.co/on1imYfDRY"
43,"Deeper Life Corpers' Fellowship, Kwara State",https://t.co/a2PLIxSZnj,DLKwaraCorpers,,Sat Jan 13 10:41:06 +0000 2024,116,43,273,508,"A Memorable Visit!✨

On the 23rd of July, The Deeper Life Corpers’ Fellowship, Kwara State, had the honour of paying a courtesy visit to our esteemed State Overseer of Deeper Life Bible Church. 🎉 https://t.co/6S9BTE9vfv",Fri Jul 25 10:19:26 +0000 2025,0,4,en,42,False,False,0,1,,[],False,42,0,False,False,273,508,"[<Photo id=1948689522331443200>, <Photo id=1948689522432131072>, <Photo id=1948689522360725504>, <Photo id=1948689522402750464>]","A Memorable Visit!✨

On the 23rd of July, The Deeper Life Corpers’ Fellowship, Kwara State, had the honour of paying a courtesy visit to our esteemed State Overseer of Deeper Life Bible Church. 🎉 https://t.co/6S9BTE9vfv"
44,Deeper Life Corpers Fellowship Gombe,https://t.co/6ULVkGbhGU,dlcfcorpergombe,"Gombe, Nigeria",Sun May 28 16:58:32 +0000 2023,106,23,957,1618,"Day 3 - Evening Session in the July 2025 #GCK, #GCKwithkumuyi, and #globalcrusadewithkumuyi. 
#DLCF 
#DLconversations https://t.co/yFw7ZGLhEQ",Sat Jul 26 19:13:42 +0000 2025,2,4,en,63,False,False,0,0,"<Place id=""01de9ba25276e740"" name=""Gombe"">","['GCK', 'GCKwithkumuyi', 'globalcrusadewithkumuyi', 'DLCF', 'DLconversations']",False,63,2,False,False,957,1618,"[<Photo id=1949186369697312768>, <Photo id=1949186372268437504>, <Photo id=1949186376181620736>]","Day 3 - Evening Session in the July 2025 #GCK, #GCKwithkumuyi, and #globalcrusadewithkumuyi. 
#DLCF 
#DLconversations https://t.co/yFw7ZGLhEQ"
45,Minister of Entertainment,,Streampods,"Abuja, Nigeria",Wed Feb 16 11:05:36 +0000 2022,24236,207,2417,11865,Corpers are really living large ooo https://t.co/YCUr6tUHsY,Sat Jul 19 08:18:59 +0000 2025,6,19,en,2163,False,False,0,2,,[],False,2163,6,False,True,2417,11865,[<Video id=1946484692846333952>],Corpers are really living large ooo https://t.co/YCUr6tUHsY
46,Eunice Pearl,https://t.co/9GlwLrJeb0,iameunicepearl,🌎,Mon May 09 19:53:53 +0000 2022,230,138,16,3549,"Corpers dey suffer oo,omo 💔",Wed Jul 23 17:29:33 +0000 2025,0,2,en,28,False,False,0,0,,[],,28,0,False,False,16,3549,[],"Corpers dey suffer oo,omo 💔"
47,Emmanuel David,,kojo_foundz,,Fri Apr 03 14:08:57 +0000 2020,11,78,20,319,@nysc360 Please I think NHIS for corpers are responding very poorly,Sat Jul 26 14:21:51 +0000 2025,0,1,en,406,False,False,0,0,,[],,406,0,False,True,20,319,[],@nysc360 Please I think NHIS for corpers are responding very poorly
48,Deeper Life Corpers Fellowship Gombe,https://t.co/6ULVkGbhGU,dlcfcorpergombe,"Gombe, Nigeria",Sun May 28 16:58:32 +0000 2023,106,23,957,1618,https://t.co/2k22NAi6mF,Sun Jul 27 17:53:33 +0000 2025,1,5,zxx,36,False,False,0,0,,[],False,36,1,False,False,957,1618,"[<Photo id=1949528112980525056>, <Photo id=1949528112695287808>, <Photo id=1949528121562001408>, <Photo id=1949528177535045632>]",https://t.co/2k22NAi6mF
49,Bryan plug,,bryanpluhgg,,Wed Apr 02 21:23:59 +0000 2025,0,8,0,6,"@myaccessbank Not only mine just pay all the corpers using access bank ,not point in sending my details ,if other banks can pay early why are you guys always delaying ,it happening every month",Mon Jul 28 09:09:44 +0000 2025,0,6,en,72,False,False,0,0,,[],,72,0,False,False,0,6,[],"@myaccessbank Not only mine just pay all the corpers using access bank ,not point in sending my details ,if other banks can pay early why are you guys always delaying ,it happening every month"
50,Corpers Drive,https://t.co/5HMFxkqxO2,CorpersDrive,Nigeria,Tue Oct 31 10:59:11 +0000 2023,308,7,51,161,"Dear PCM’s, are you finding it difficult to get a bus to the following orientation camp?

- Cross River
- ⁠Ebonyi
- ⁠Enugu
- ⁠Anambra
- ⁠Abia
- ⁠Imo https://t.co/DTb8ZWTwY4",Mon Jul 28 09:27:22 +0000 2025,7,8,en,144,False,False,0,1,,[],False,144,7,False,True,51,161,[<Photo id=1949763587318116352>],"Dear PCM’s, are you finding it difficult to get a bus to the following orientation camp?

- Cross River
- ⁠Ebonyi
- ⁠Enugu
- ⁠Anambra
- ⁠Abia
- ⁠Imo https://t.co/DTb8ZWTwY4"
51,Nifemiee,,Nifemiee210,,Sat Jun 21 05:19:42 +0000 2025,30,59,4,88,"If you know any Corper looking for accommodation around challenge (single room) 100k directly from the landlord please DM. If you're an agent in disguise I will know cause I will ask for your NYSC ID card.
The house is strictly for Corpers.",Thu Jul 24 17:21:34 +0000 2025,13,23,en,2763,False,False,0,3,,[],,2763,13,False,False,4,88,[],"If you know any Corper looking for accommodation around challenge (single room) 100k directly from the landlord please DM. If you're an agent in disguise I will know cause I will ask for your NYSC ID card.
The house is strictly for Corpers."
52,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81395,4,10419,61756,"Duty calls🫡.My father’s land answers🇳🇬.Every step a privilege🤭😌#corpers#nysc
.
📸: @_layomi_001 https://t.co/oDSPUMz6vk",Sat Jul 19 21:36:52 +0000 2025,3,35,en,6655,True,False,0,2,,[],False,6655,3,False,False,10419,61756,[<Photo id=1946685691900911616>],"Duty calls🫡.My father’s land answers🇳🇬.Every step a privilege🤭😌#corpers#nysc
.
📸: @_layomi_001 https://t.co/oDSPUMz6vk"
53,Akinola Taiwo Ifafunmilola,,Ifafunmi01,"Oyo, Nigeria",Sat May 18 20:28:32 +0000 2024,1592,220,311,3783,"When I was young 
I always admire corpers whenever I saw them and also this kind of respect that comes with it 
I always wished I am one of them and I do pray and hope that one day ,I will also wear the uniform 
I thank Olodumare for wishes come true 
Corper Taiwo❤️
@nysc360 https://t.co/8mZozwWRSg",Thu Jul 24 11:40:18 +0000 2025,10,133,en,2538,False,False,0,15,,[],False,2538,10,False,True,311,3783,"[<Photo id=1948347485090357248>, <Photo id=1948347485123973120>, <Photo id=1948347485098741760>, <Photo id=1948347485107150848>]","When I was young 
I always admire corpers whenever I saw them and also this kind of respect that comes with it 
I always wished I am one of them and I do pray and hope that one day ,I will also wear the uniform 
I thank Olodumare for wishes come true 
Corper Taiwo❤️
@nysc360 https://t.co/8mZozwWRSg"
54,Deeper Life Corpers Fellowship Gombe,https://t.co/6ULVkGbhGU,dlcfcorpergombe,"Gombe, Nigeria",Sun May 28 16:58:32 +0000 2023,106,23,957,1618,https://t.co/rUx5gsKuP0,Sun Jul 27 17:51:56 +0000 2025,0,3,zxx,13,False,False,0,0,,[],False,13,0,False,False,957,1618,"[<Photo id=1949528112980525056>, <Photo id=1949528112695287808>, <Photo id=1949528121562001408>, <Photo id=1949528177535045632>]",https://t.co/rUx5gsKuP0
55,Dam,,Holuwad19,Nigeria,Mon Oct 07 20:46:23 +0000 2019,647,1883,74,1991,"Na corpers dy enjoy tonight 🇳🇬

Nigeria won
Allawee sef drop at the same time 

God bless Nigeria 🇳🇬",Sat Jul 26 22:07:17 +0000 2025,0,2,en,290,False,False,0,0,,[],,290,0,False,False,74,1991,[],"Na corpers dy enjoy tonight 🇳🇬

Nigeria won
Allawee sef drop at the same time 

God bless Nigeria 🇳🇬"
56,⌾⌘,,Ohiss_,"Abuja, Nigeria",Sat Feb 29 17:44:14 +0000 2020,18507,4983,9581,105868,"YouthCred Don Land! 

E don clear say good days dey come for Naija youths.
We dey ginger to announce big collabo between @CrediCorpNG and NYSC @nysc360

With YouthCred, Corpers fit now get correct, legit credit to start their dreams, hustle sharp, and build future wey get head. https://t.co/18uEvh2iWm",Fri Jul 25 07:54:36 +0000 2025,18,21,en,2293,True,False,0,3,,"['YouthCred', 'CREDICORP', 'NYSC']",False,2293,18,False,True,9581,105868,"[<Photo id=1948653036743614464>, <Photo id=1948653036479414272>, <Photo id=1948653037704167424>]","YouthCred Don Land! 

E don clear say good days dey come for Naija youths.
We dey ginger to announce big collabo between @CrediCorpNG and NYSC @nysc360

With YouthCred, Corpers fit now get correct, legit credit to start their dreams, hustle sharp, and build future wey get head. No more dulling, no more wahala, just pure financial power for di next gen leaders. 

Dis na movement. Dis na next level. Dis na your time! 

#YouthCred #CREDICORP #NYSC"
57,FuoyeAlumnus,,Justfunny111,Nigeria,Tue Sep 20 15:19:34 +0000 2022,61,765,4,695,@woye1 @NGSuper_Falcons @woye1 edakun shey ex corpers will get backlog this month?,Mon Jul 28 19:05:50 +0000 2025,2,3,en,17,False,False,0,0,,[],,17,2,False,False,4,695,[],@woye1 @NGSuper_Falcons @woye1 edakun shey ex corpers will get backlog this month?
58,Anatomist Obaago💨💚,,anatomistobaa,Nigeria,Fri Apr 26 12:23:32 +0000 2019,6392,6488,1125,159748,Any Ekiti state corpers don receive allawee???,Mon Jul 28 06:33:46 +0000 2025,5,21,en,850,False,False,0,7,,[],,850,5,False,True,1125,159748,[],Any Ekiti state corpers don receive allawee???
59,Blue-Youth #CFC,,HenryOsuchukwu,Somewhere in Africa🌴🌳🌴🌳🌴,Sat Nov 05 14:26:13 +0000 2022,2477,2560,686,17941,NYSC Batch A stream 2 corpers  right now 😂 https://t.co/HmMH4IkxsO,Sat Jul 19 13:30:52 +0000 2025,0,3,en,176,False,False,0,0,,[],False,176,0,False,True,686,17941,[<Video id=1946563335211581442>],NYSC Batch A stream 2 corpers  right now 😂 https://t.co/HmMH4IkxsO
60,NYSC,,NYSC4U,,Sat Dec 09 21:37:28 +0000 2023,234,109,2008,2550,"Ongoing fumigation exercise in preparation for 2025 Batch B stream I PCMs.

See you soon.

#nysc2025 #nyscnigeria #NYSC Katsina Post Katsina Corpers Interaction Group https://t.co/fquYGDWthm",Mon Jul 28 14:44:10 +0000 2025,0,0,en,67,False,False,0,0,,"['nysc2025', 'nyscnigeria', 'NYSC']",False,67,0,False,True,2008,2550,[<Photo id=1949843318440910848>],"Ongoing fumigation exercise in preparation for 2025 Batch B stream I PCMs.

See you soon.

#nysc2025 #nyscnigeria #NYSC Katsina Post Katsina Corpers Interaction Group https://t.co/fquYGDWthm"
61,Àdufé,,_Mikkhail,,Fri Aug 05 09:04:16 +0000 2022,934,1143,312,12705,A1 Corpers rn https://t.co/aJJ7KaRNtN,Mon Jul 28 10:57:24 +0000 2025,0,0,ca,20,False,False,0,0,,[],False,20,0,False,False,312,12705,[<AnimatedGif id=1949786249734103040>],A1 Corpers rn https://t.co/aJJ7KaRNtN
62,Captain Africa 🏌️❤️😤,,ebede_emmanuel,The Chosen One,Thu Sep 10 14:02:43 +0000 2020,1335,2500,705,16954,"Atp corpers guide pass thrive protocol yappers

Thrive maxi no fit thrive https://t.co/2CdUvobDs0",Thu Jul 17 21:20:05 +0000 2025,0,6,en,102,False,False,0,1,,[],False,102,0,False,False,705,16954,[<Photo id=1945956691150884864>],"Atp corpers guide pass thrive protocol yappers

Thrive maxi no fit thrive https://t.co/2CdUvobDs0"
63,Obiageri,,TheKayke,Federal Capital Territory,Fri Dec 18 13:10:37 +0000 2015,2267,955,6352,209038,"For Corpers in Port Harcourt 

https://t.co/ZDOS8kxTtE https://t.co/C2yotpKmZv",Fri Jul 11 14:09:28 +0000 2025,0,0,en,62,False,False,0,0,,[],False,62,0,False,True,6352,209038,"[<Photo id=1943673983968182272>, <Photo id=1943673983972372480>]","For Corpers in Port Harcourt 

https://t.co/ZDOS8kxTtE https://t.co/C2yotpKmZv"
64,OLUBADAN OF EGBALAND 👑👑,,olugbadebuhari_,"Ibadan, Nigeria",Tue May 25 06:51:43 +0000 2010,413,1763,185,10880,"Mini skirt loading 

Baddie corpers",Mon Jul 28 12:34:25 +0000 2025,0,1,en,8,False,False,0,0,,[],,8,0,False,True,185,10880,[],"Mini skirt loading 

Baddie corpers"
65,Gbolahan,,Gbolaha2922077,,Thu Nov 30 08:29:56 +0000 2023,144,303,87,1221,"Only the real Ibadan people sabi this place
OG come forward 
Corpers and new comers move to the back. https://t.co/95j6mBSXoW",Tue Jul 15 15:32:10 +0000 2025,0,5,en,3720,False,False,2,14,,[],False,3720,0,False,False,87,1221,[<Photo id=1945144262032572416>],"Only the real Ibadan people sabi this place
OG come forward 
Corpers and new comers move to the back. https://t.co/95j6mBSXoW"
66,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873769,186061,190679,399977,The high cost of living in Abuja is beyond our monthly allowance — NYSC Corpers in Abuja https://t.co/yHUemMlkjt,Thu Nov 25 05:04:48 +0000 2021,115,632,en,,True,False,24,46,,[],False,,115,False,True,190679,399977,[<Photo id=1463735388640579587>],The high cost of living in Abuja is beyond our monthly allowance — NYSC Corpers in Abuja https://t.co/yHUemMlkjt
67,Geo Di Egwu or ANYAFULUGO ✍🏼,,Nanya_georgia,Poetic Island ,Tue Jul 27 23:16:48 +0000 2021,395,369,216,4674,"NYSC paid arrears once and was like yuck dem else corpers.

And Delta State still owing state allowance to more than half the else corpers that served their state.",Tue Jul 15 15:33:41 +0000 2025,1,5,en,690,False,False,0,0,,[],,690,1,False,True,216,4674,[],"NYSC paid arrears once and was like yuck dem else corpers.

And Delta State still owing state allowance to more than half the else corpers that served their state."
68,your favourite 🍉🦋,,ismot_dunnis,"Lagos, Nigeria",Fri Feb 16 14:10:34 +0000 2018,2663,2366,741,19138,"Good morning, please anyone with information about corpers lodge in Abuja 🙏🏽",Wed Jul 09 08:00:26 +0000 2025,0,2,en,127,False,False,0,0,,[],,127,0,False,True,741,19138,[],"Good morning, please anyone with information about corpers lodge in Abuja 🙏🏽"
69,𝕸𝖆𝖗𝖆 𝕿𝖍𝖊 𝕽𝖊𝖇𝖊𝖑✨🍃,,_ama_rachi,Your minds!,Fri Dec 27 22:17:16 +0000 2019,1761,1468,331,15384,Lagos State should be paying its corpers.,Mon Jul 28 08:58:14 +0000 2025,0,0,en,14,False,False,0,0,,[],,14,0,False,False,331,15384,[],Lagos State should be paying its corpers.
70,Flojo ,https://t.co/9qjgyvgMiI,oluwaflojo,"Lagos, Nigeria 🇳🇬",Wed Jul 06 09:28:20 +0000 2011,6517,5964,10015,197563,Corpers we we,Tue Jul 22 19:31:27 +0000 2025,1,0,en,338,False,False,0,0,,[],,338,1,False,False,10015,197563,[],Corpers we we
71,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873769,186061,190679,399977,NYSC has said it is partnering with banks to provide start-up loans for Corpers https://t.co/DcDTpdinNU,Wed Nov 10 12:29:24 +0000 2021,13,63,en,,True,False,2,7,,[],False,,13,False,True,190679,399977,[<Photo id=1458411463496937480>],NYSC has said it is partnering with banks to provide start-up loans for Corpers https://t.co/DcDTpdinNU
72,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873769,186061,190679,399977,Wait for it..🔥🔥🔥 not your regular NYSC corpers.😂😂 https://t.co/dDd1l6Gx2C,Sat Jun 03 09:19:19 +0000 2023,35,286,en,22566,True,False,1,28,,[],False,22566,35,False,True,190679,399977,[<Video id=1664924588700991490>],Wait for it..🔥🔥🔥 not your regular NYSC corpers.😂😂 https://t.co/dDd1l6Gx2C
73,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873769,186061,190679,399977,Attain Greatness with NYSC — DG to Corpers https://t.co/JKcXwlw77z,Tue Nov 30 06:05:07 +0000 2021,4,18,en,,True,False,0,1,,[],False,,4,False,True,190679,399977,[<Photo id=1465562511361589250>],Attain Greatness with NYSC — DG to Corpers https://t.co/JKcXwlw77z
74,Coco Melon 🇳🇬🇮🇱🇺🇲🇩🇪 🫶,,ISZY_MONEY007,"Abuja, Nigeria",Sat Aug 31 15:13:53 +0000 2024,129,225,174,3478,"Court permits female youth Corpers to wear Skirts as against the insistence on trousers;step by step,one day Gowns and Kaftans will follow.

Copied: Comrade Shehu Sani",Mon Jul 28 20:02:55 +0000 2025,1,1,en,45,False,False,0,0,,[],,45,1,False,False,174,3478,[],"Court permits female youth Corpers to wear Skirts as against the insistence on trousers;step by step,one day Gowns and Kaftans will follow.

Copied: Comrade Shehu Sani"
75,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873769,186061,190679,399977,What does this sound means??😂😂 corpers in the house https://t.co/HvLm3EZaOA,Sun Jun 26 16:30:42 +0000 2022,84,404,en,,True,False,28,149,,[],False,,84,False,True,190679,399977,[<Video id=1541096550948110336>],What does this sound means??😂😂 corpers in the house https://t.co/HvLm3EZaOA
76,"Deeper Life Corpers' Fellowship, Kwara State",https://t.co/a2PLIxSZnj,DLKwaraCorpers,,Sat Jan 13 10:41:06 +0000 2024,116,43,273,508,"Hi! It’s the weekend 😃 and guess what? Tomorrow is Sunday! 💥🎉

We can’t wait to see you in church! 📌 Yes you! 🫵🫵

But first… let’s see how strong your poker face is 😅

POV: You tried the No Smile Challenge in the happiest church on earth!

Enjoy 😎😄

#dlkwaracorpersmedia https://t.co/nZNYE706eT",Sat Jul 19 18:47:37 +0000 2025,0,0,en,9,False,False,0,0,,['dlkwaracorpersmedia'],False,9,0,False,False,273,508,[<Video id=1946642704730935296>],"Hi! It’s the weekend 😃 and guess what? Tomorrow is Sunday! 💥🎉

We can’t wait to see you in church! 📌 Yes you! 🫵🫵

But first… let’s see how strong your poker face is 😅

POV: You tried the No Smile Challenge in the happiest church on earth!

Enjoy 😎😄

#dlkwaracorpersmedia https://t.co/nZNYE706eT"
77,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873769,186061,190679,399977,Bandits decide to have nice jpegs with Corpers before releasing them https://t.co/8RzwdUt5aU,Fri Oct 29 12:14:01 +0000 2021,1247,2945,en,,True,False,376,438,,[],False,,1247,False,True,190679,399977,"[<Photo id=1454058905848459274>, <Photo id=1454058917621870593>, <Photo id=1454058928619364356>]",Bandits decide to have nice jpegs with Corpers before releasing them https://t.co/8RzwdUt5aU
78,🦅 K-9.hl👽,,_EWNS,"National Capital Region, Repub",Sun Oct 03 03:19:12 +0000 2021,1997,1094,1804,34989,"These corpers just de lament for this group and ngl,I feel their pain 
House rents is too outrageous for people earning 77k .... https://t.co/kYOhafmhrz",Sun Jul 13 09:40:23 +0000 2025,0,8,en,161,True,False,1,0,,[],False,161,0,False,False,1804,34989,[<Photo id=1944331054258524160>],"These corpers just de lament for this group and ngl,I feel their pain 
House rents is too outrageous for people earning 77k .... https://t.co/kYOhafmhrz"
79,𝑨𝒃𝒖 𝑨𝒊𝒔𝒉𝒂𝒉,,Semite1000,Nigeria ,Wed Sep 20 05:56:38 +0000 2017,9805,9239,642,47233,"Court permits female youth Corpers to wear Skirts as against the insistence on trousers;step by step,one day Gowns and Kaftans will follow.",Mon Jul 28 22:02:01 +0000 2025,0,0,en,25,False,False,0,0,,[],,25,0,False,False,642,47233,[],"Court permits female youth Corpers to wear Skirts as against the insistence on trousers;step by step,one day Gowns and Kaftans will follow."
80,Korpersvibez🇳🇬,https://t.co/K7kvEpfAwG,corpersvibez,Nigeria,Sun Nov 18 19:42:20 +0000 2018,130,9,151,1688,#Anticipate #nysc #corpers https://t.co/6C988Q2ayQ,Sun Jul 27 05:12:28 +0000 2025,1,0,qme,111,False,False,0,0,,"['Anticipate', 'nysc', 'corpers']",False,111,1,False,True,151,1688,[<Video id=1949336995383156736>],#Anticipate #nysc #corpers https://t.co/6C988Q2ayQ
81,Big Cokes 👁️,,Ozymandias_4L,Nowhere,Fri Sep 20 06:29:47 +0000 2019,510,1878,1266,19999,"Corpers wey them post here no dey wan leave after Service.
Me: https://t.co/80ppB9fwXz",Tue Jul 15 18:54:40 +0000 2025,1,1,en,43,False,False,0,0,,[],False,43,1,False,False,1266,19999,[<Photo id=1945195324487733248>],"Corpers wey them post here no dey wan leave after Service.
Me: https://t.co/80ppB9fwXz"
82,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873779,186061,190679,399977,"12,500 new corpers have undergone coronavirus test-PTF https://t.co/lOILHns1gX",Fri Nov 13 14:48:15 +0000 2020,11,90,en,,True,False,2,4,,[],False,,11,False,True,190679,399977,[<Photo id=1327261912560701441>],"12,500 new corpers have undergone coronavirus test-PTF https://t.co/lOILHns1gX"
83,justcallmesö,https://t.co/phVl51LZOK,justcallme6ixSO,Future,Mon Sep 23 22:56:11 +0000 2024,170,173,84,1196,Go ooo state government Dey pay corpers extra 60k monthly for there,Mon Jul 28 09:28:10 +0000 2025,0,1,en,268,False,False,1,0,,[],,268,0,False,False,84,1196,[],Go ooo state government Dey pay corpers extra 60k monthly for there
84,OSNON ❤️,,Lifematician,Blockchain,Mon Jan 21 14:06:45 +0000 2013,13825,8464,19078,728013,Corpers do the most cringe things,Sat Jul 12 21:27:04 +0000 2025,0,0,en,224,False,False,0,1,,[],,224,0,False,True,19078,728013,[],Corpers do the most cringe things
85,Tolulope Esther,,Tej_essence29,Nigeria,Fri Jul 21 15:51:54 +0000 2023,297,572,65,1419,"Some corpers dey survive, others dey shine 😭 see beauty 😍😍",Tue Jul 15 11:47:33 +0000 2025,1,5,en,1985,False,False,0,1,,[],,1985,1,False,True,65,1419,[],"Some corpers dey survive, others dey shine 😭 see beauty 😍😍"
86,ENUGU LOUDSPEAKER🌴🌴🌴🌴,,Jamessucre2,Nigeria,Sat May 19 13:07:46 +0000 2018,17816,7430,5969,151927,"Enugu state doesn't value corp members.

While other state are increasing corpers state allowance, Enugu state still dey pay them 1k.",Thu Jul 10 07:26:14 +0000 2025,0,0,en,133,False,False,0,0,,[],,133,0,False,True,5969,151927,[],"Enugu state doesn't value corp members.

While other state are increasing corpers state allowance, Enugu state still dey pay them 1k."
87,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873779,186061,190679,399977,Corpers lobbying for rejection letter from employees will be punished if caught -- NYSC https://t.co/tqe6hv8RJO,Mon Sep 20 10:55:59 +0000 2021,4,40,en,,True,False,3,4,,[],False,,4,False,True,190679,399977,[<Photo id=1439906163450077184>],Corpers lobbying for rejection letter from employees will be punished if caught -- NYSC https://t.co/tqe6hv8RJO
88,⚽️ CDQ ⚽️,,adekunleCDQ,ABEOKUTA,Fri Apr 05 13:40:25 +0000 2013,2574,4057,1266,16414,Make una no use corpers arrears do Buhari burial. 🙏🙏🙏,Sun Jul 13 21:14:37 +0000 2025,1,4,en,157,False,False,0,3,,[],,157,1,False,True,1266,16414,[],Make una no use corpers arrears do Buhari burial. 🙏🙏🙏
89,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873779,186061,190679,399977,Corpers appreciate woman who gave them water all through their stay  https://t.co/at6EjLYE20,Wed Sep 11 08:13:43 +0000 2024,23,344,en,16217,True,False,4,13,,[],False,16217,23,False,True,190679,399977,[<Video id=1833667453114531840>],Corpers appreciate woman who gave them water all through their stay  https://t.co/at6EjLYE20
90,Princess Ajiks 🫅,,PelumiAkoni,,Tue Aug 09 18:38:12 +0000 2011,1884,1110,658,52963,It’s through the corpers and interns I realized there are nice picture spots at my workplace.,Thu Jul 24 20:12:19 +0000 2025,0,0,en,29,False,False,0,0,,[],,29,0,False,True,658,52963,[],It’s through the corpers and interns I realized there are nice picture spots at my workplace.
91,Dolapo🩷,https://t.co/Ak4tHWcqLb,dtf_szn,here!,Sat Jun 17 08:33:25 +0000 2023,4646,3573,1170,96733,dem too dey bill corpers😭,Fri Jul 11 13:41:46 +0000 2025,10,29,en,1408,True,False,1,9,,[],,1408,10,False,False,1170,96733,[],dem too dey bill corpers😭
92,MOH-FWON 𓅓𓃵,,Teejhay7_,,Wed Jun 27 20:16:35 +0000 2018,616,390,240,9603,"can we stop catcalling corpers?  

“corper wee” yen yen
ingrate",Fri Jul 11 09:54:10 +0000 2025,3,15,en,1222,False,False,3,7,,[],,1222,3,False,False,240,9603,[],"can we stop catcalling corpers?  

“corper wee” yen yen
ingrate"
93,Oghenemaro,,oghenemaro_1,,Tue Sep 06 08:26:48 +0000 2022,295,690,382,11064,"Na why I dey commend federal government for paying corpers 77k like na one of the best thing be that.. 

As it stands now corpers earn more than some private workers",Wed Jul 23 19:24:45 +0000 2025,0,1,en,20,False,False,0,1,,[],,20,0,False,False,382,11064,[],"Na why I dey commend federal government for paying corpers 77k like na one of the best thing be that.. 

As it stands now corpers earn more than some private workers"
